trans_id,account_id,date,type,amount,balance
139746,467,1996-06-10,credit,8900,26159
139747,467,1996-07-10,withdrawal,800,32538
139748,467,1996-08-09,withdrawal,3500,32609
139749,467,1996-09-08,withdrawal,1100,35083
139750,467,1996-10-08,withdrawal,5000,33665
139751,467,1996-11-07,withdrawal,4300,32944
139752,467,1996-12-07,withdrawal,1700,33108
139753,467,1997-01-06,withdrawal,6100,31407
139754,467,1997-02-05,credit,3300,27980
139755,467,1997-03-07,credit,1700,29261
139756,467,1997-04-06,withdrawal,3400,33341
139757,467,1997-05-06,withdrawal,5300,31587
139758,467,1997-06-05,withdrawal,10200,24927
139759,467,1997-07-05,withdrawal,7000,26581
139760,467,1997-08-04,withdrawal,6500,23601
139761,467,1997-09-03,withdrawal,5700,21409
139762,467,1997-10-03,withdrawal,6400,18506
139763,467,1997-11-02,withdrawal,1000,20992
139764,467,1997-12-02,withdrawal,2900,18985
139765,467,1998-01-01,withdrawal,500,27108
139766,467,1998-01-31,credit,4600,25825
139767,467,1998-03-02,credit,1200,30614
139768,467,1998-04-01,withdrawal,3700,30445
139769,467,1998-05-01,withdrawal,3800,30178
139770,467,1998-05-31,credit,1400,34995
139771,467,1998-06-30,withdrawal,3700,30292
139772,467,1998-07-30,withdrawal,800,32894
139773,467,1998-08-29,withdrawal,1500,32425
139774,467,1998-09-28,credit,500,36459
139775,467,1998-10-28,withdrawal,3600,36398
139776,467,1998-11-27,withdrawal,4100,28453
139840,468,1996-03-19,credit,400,400
139844,468,1996-04-12,credit,22680,23080
139845,468,1996-05-12,credit,22680,50210
139846,468,1996-06-12,credit,34020,75470
139847,468,1996-07-12,credit,22680,77548
139848,468,1996-08-12,credit,22680,77857
139849,468,1996-09-12,credit,22680,68935
139850,468,1996-10-12,credit,22680,72591
139851,468,1996-11-12,credit,22680,72753
139852,468,1996-12-12,credit,34020,83151
139853,468,1997-01-12,credit,22680,68864
139854,468,1997-02-12,credit,22680,59917
139855,468,1997-03-12,credit,22680,71348
139856,468,1997-04-12,credit,22680,75011
139857,468,1997-05-12,credit,22680,78588
139858,468,1997-06-12,credit,34020,86725
139859,468,1997-07-12,credit,22680,86468
139860,468,1997-08-12,credit,22680,73228
139861,468,1997-09-12,credit,22680,79250
139862,468,1997-10-12,credit,22680,77998
139863,468,1997-11-12,credit,22680,76649
139864,468,1997-12-12,credit,34020,88692
139865,468,1998-01-12,credit,22680,78402
139866,468,1998-02-12,credit,22680,81665
139867,468,1998-03-12,credit,22680,84716
139868,468,1998-04-12,credit,22680,81182
139869,468,1998-05-12,credit,22680,82840
139870,468,1998-06-12,credit,34020,95442
139871,468,1998-07-12,credit,22680,92238
139872,468,1998-08-12,credit,22680,88841
139873,468,1998-09-12,credit,22680,87126
139874,468,1998-10-12,credit,22680,82705
139875,468,1998-11-12,credit,22680,79668
139876,468,1998-12-12,credit,34020,89457
139885,468,1996-09-07,withdrawal,3735,46754
139886,468,1996-10-07,withdrawal,3735,50410
139887,468,1996-11-07,withdrawal,3735,50572
139888,468,1996-12-07,withdrawal,3735,49630
139889,468,1997-01-07,withdrawal,3735,46683
139890,468,1997-02-07,withdrawal,3735,37736
139891,468,1997-03-07,withdrawal,3735,49167
139892,468,1997-04-07,withdrawal,3735,52830
139893,468,1997-05-07,withdrawal,3735,56407
139894,468,1997-06-07,withdrawal,3735,53204
139895,468,1997-07-07,withdrawal,3735,64287
139896,468,1997-08-07,withdrawal,3735,62647
139897,468,1997-09-07,withdrawal,3735,69769
139898,468,1997-10-07,withdrawal,3735,75817
139899,468,1997-11-07,withdrawal,3735,74568
139900,468,1997-12-07,withdrawal,3735,68571
139901,468,1998-01-07,withdrawal,3735,78321
139902,468,1998-02-07,withdrawal,3735,70884
139903,468,1998-03-07,withdrawal,3735,78235
139904,468,1998-04-07,withdrawal,3735,78501
139905,468,1998-05-07,withdrawal,3735,77759
139906,468,1998-06-07,withdrawal,3735,61921
139907,468,1998-07-07,withdrawal,3735,70057
139908,468,1998-08-07,withdrawal,3735,66660
139909,468,1998-09-07,withdrawal,3735,64945
139910,468,1998-10-07,withdrawal,3735,60524
139911,468,1998-11-07,withdrawal,3735,57487
139912,468,1998-12-07,withdrawal,3735,55936
139921,468,1996-09-09,withdrawal,499,46255
139922,468,1996-10-09,withdrawal,499,49911
139923,468,1996-11-09,withdrawal,499,50073
139924,468,1996-12-09,withdrawal,499,49131
139925,468,1997-01-09,withdrawal,499,46184
139926,468,1997-02-09,withdrawal,499,37237
139927,468,1997-03-09,withdrawal,499,48668
139928,468,1997-04-09,withdrawal,499,52331
139929,468,1997-05-09,withdrawal,499,55908
139930,468,1997-06-09,withdrawal,499,52705
139931,468,1997-07-09,withdrawal,499,63788
139932,468,1997-08-09,withdrawal,499,62148
139933,468,1997-09-09,withdrawal,499,69270
139934,468,1997-10-09,withdrawal,499,75318
139935,468,1997-11-09,withdrawal,499,53969
139936,468,1997-12-09,withdrawal,499,54672
139937,468,1998-01-09,withdrawal,499,58362
139938,468,1998-02-09,withdrawal,499,58985
139939,468,1998-03-09,withdrawal,499,62036
139940,468,1998-04-09,withdrawal,499,58502
139941,468,1998-05-09,withdrawal,499,60160
139942,468,1998-06-09,withdrawal,499,61422
139943,468,1998-07-09,withdrawal,499,69558
139944,468,1998-08-09,withdrawal,499,66161
139945,468,1998-09-09,withdrawal,499,64446
139946,468,1998-10-09,withdrawal,499,60025
139947,468,1998-11-09,withdrawal,499,56988
139948,468,1998-12-09,withdrawal,499,55437
139949,468,1996-12-25,withdrawal,3840,56311
139950,468,1997-12-05,withdrawal,4640,72306
139951,468,1998-12-19,withdrawal,2200,87257
139958,468,1997-01-04,withdrawal,3120,52338
139959,468,1997-01-25,withdrawal,3360,41284
139960,468,1997-01-06,withdrawal,1920,50418
139961,468,1997-01-23,withdrawal,720,45844
139962,468,1997-01-23,withdrawal,1200,44644
139963,468,1997-01-04,withdrawal,1080,55458
139964,468,1998-01-06,withdrawal,960,82056
139965,468,1998-01-09,withdrawal,2160,58861
139966,468,1998-01-23,withdrawal,600,74322
139967,468,1998-01-04,withdrawal,2280,83016
139968,468,1998-01-14,withdrawal,3480,74922
139969,468,1998-01-11,withdrawal,2640,55722
139971,468,1996-08-20,withdrawal,4800,53757
139973,468,1996-08-28,withdrawal,3480,50277
139974,468,1997-01-21,withdrawal,2040,46564
139975,468,1997-12-29,withdrawal,3720,84972
139976,468,1997-01-16,withdrawal,5520,48604
139977,468,1997-05-20,withdrawal,4080,56708
139978,468,1997-01-12,withdrawal,5040,63824
139979,468,1998-08-01,withdrawal,3200,89395
139980,468,1998-12-23,withdrawal,1100,86157
139981,468,1998-03-18,withdrawal,2800,81916
139990,468,1996-08-31,withdrawal,15,50489
139991,468,1996-09-30,withdrawal,15,54145
139992,468,1996-10-31,withdrawal,15,54307
139993,468,1996-11-30,withdrawal,15,53365
139994,468,1996-12-31,withdrawal,15,56538
139995,468,1997-01-31,withdrawal,15,41471
139996,468,1997-02-28,withdrawal,15,52902
139997,468,1997-03-31,withdrawal,15,56565
139998,468,1997-04-30,withdrawal,15,60142
139999,468,1997-05-31,withdrawal,15,56939
140000,468,1997-06-30,withdrawal,15,68022
140001,468,1997-07-31,withdrawal,15,66382
140002,468,1997-08-31,withdrawal,15,73504
140003,468,1997-09-30,withdrawal,15,79552
140004,468,1997-10-31,withdrawal,15,78303
140005,468,1997-11-30,withdrawal,15,76946
140006,468,1997-12-31,withdrawal,15,85296
140007,468,1998-01-31,withdrawal,15,74619
140008,468,1998-02-28,withdrawal,15,81970
140009,468,1998-03-31,withdrawal,15,82236
140010,468,1998-04-30,withdrawal,15,81494
140011,468,1998-05-31,withdrawal,15,83156
140012,468,1998-06-30,withdrawal,15,95792
140013,468,1998-07-31,withdrawal,15,92595
140014,468,1998-08-31,withdrawal,15,89180
140015,468,1998-09-30,withdrawal,15,87459
140016,468,1998-10-31,withdrawal,15,83022
140017,468,1998-11-30,withdrawal,15,79971
140018,468,1996-04-18,credit,4400,27480
140019,468,1996-05-18,withdrawal,8900,41310
140020,468,1996-06-17,withdrawal,20800,54670
140021,468,1996-07-17,withdrawal,22600,54948
140022,468,1996-08-16,withdrawal,19300,58557
140023,468,1996-09-15,withdrawal,15000,53935
140024,468,1996-10-15,withdrawal,18500,54091
140025,468,1996-11-14,withdrawal,19600,53153
140026,468,1996-12-14,withdrawal,23000,60151
140027,468,1997-01-13,withdrawal,9700,54124
140028,468,1997-02-12,withdrawal,7200,52717
140029,468,1997-03-14,withdrawal,15000,56348
140030,468,1997-04-13,withdrawal,15100,59911
140031,468,1997-05-13,withdrawal,17800,60788
140032,468,1997-06-12,withdrawal,19000,67725
140033,468,1997-07-12,withdrawal,20400,66068
140034,468,1997-08-11,withdrawal,11600,50548
140035,468,1997-09-10,withdrawal,12700,56570
140036,468,1997-10-10,withdrawal,20000,55318
140037,468,1997-11-09,withdrawal,20100,54468
140038,468,1997-12-09,withdrawal,13400,55171
140039,468,1998-01-08,withdrawal,17300,61021
140040,468,1998-02-07,withdrawal,11400,59484
140041,468,1998-03-09,withdrawal,15700,62535
140042,468,1998-04-08,withdrawal,19500,59001
140043,468,1998-05-08,withdrawal,17100,60659
140044,468,1998-06-07,withdrawal,17500,65656
140045,468,1998-07-07,withdrawal,22000,73792
140046,468,1998-08-06,withdrawal,19000,70395
140047,468,1998-09-05,withdrawal,20500,68680
140048,468,1998-10-05,withdrawal,23200,64259
140049,468,1998-11-04,withdrawal,21800,61222
140050,468,1998-12-04,withdrawal,20300,59671
140084,469,1997-07-14,credit,600,600
140092,469,1997-08-08,credit,4008,4608
140093,469,1997-09-08,credit,4008,20759
140094,469,1997-10-08,credit,4008,24546
140095,469,1997-11-08,credit,4008,28249
140096,469,1997-12-08,credit,6012,33872
140097,469,1998-01-08,credit,4008,25888
140098,469,1998-02-08,credit,4008,16329
140099,469,1998-03-08,credit,4008,22331
140100,469,1998-04-08,credit,4008,21137
140101,469,1998-05-08,credit,4008,17743
140102,469,1998-06-08,credit,6012,20843
140103,469,1998-07-08,credit,4008,14710
140104,469,1998-08-08,credit,4008,16092
140105,469,1998-09-08,credit,4008,12578
140106,469,1998-10-08,credit,4008,15950
140107,469,1998-11-08,credit,4008,13635
140108,469,1998-12-08,credit,6012,17918
140121,469,1998-01-07,withdrawal,2672,21880
140122,469,1998-02-07,withdrawal,2672,12321
140123,469,1998-03-07,withdrawal,2672,18323
140124,469,1998-04-07,withdrawal,2672,17129
140125,469,1998-05-07,withdrawal,2672,13735
140126,469,1998-06-07,withdrawal,2672,14831
140127,469,1998-07-07,withdrawal,2672,10702
140128,469,1998-08-07,withdrawal,2672,12084
140129,469,1998-09-07,withdrawal,2672,8570
140130,469,1998-10-07,withdrawal,2672,11942
140131,469,1998-11-07,withdrawal,2672,9627
140132,469,1998-12-07,withdrawal,2672,11906
140137,469,1997-12-17,withdrawal,1600,26972
140138,469,1998-12-20,withdrawal,3360,14558
140145,469,1998-01-15,withdrawal,1080,17808
140146,469,1998-01-12,withdrawal,720,20208
140147,469,1998-01-13,withdrawal,1320,18888
140148,469,1998-01-19,withdrawal,600,14928
140149,469,1998-01-16,withdrawal,2280,15528
140150,469,1998-01-01,withdrawal,2520,24552
140159,469,1998-05-01,withdrawal,4200,16407
140160,469,1998-06-16,withdrawal,4920,13323
140161,469,1998-01-10,withdrawal,3960,21928
140176,469,1997-12-31,withdrawal,15,27072
140177,469,1998-01-31,withdrawal,15,14993
140178,469,1998-02-28,withdrawal,15,20995
140179,469,1998-03-31,withdrawal,15,19801
140180,469,1998-04-30,withdrawal,15,20607
140181,469,1998-05-31,withdrawal,15,17503
140182,469,1998-06-30,withdrawal,15,13374
140183,469,1998-07-31,withdrawal,15,14756
140184,469,1998-08-31,withdrawal,15,11242
140185,469,1998-09-30,withdrawal,15,12614
140186,469,1998-10-31,withdrawal,15,15999
140187,469,1998-11-30,withdrawal,15,13678
140188,469,1997-08-13,credit,12100,16708
140189,469,1997-09-12,withdrawal,300,20459
140190,469,1997-10-12,withdrawal,400,24146
140191,469,1997-11-11,withdrawal,500,27749
140192,469,1997-12-11,withdrawal,5300,28572
140193,469,1998-01-10,withdrawal,1000,20928
140194,469,1998-02-09,credit,4600,20929
140195,469,1998-03-11,withdrawal,2600,19731
140196,469,1998-04-10,withdrawal,600,20537
140197,469,1998-05-10,withdrawal,300,17443
140198,469,1998-06-09,withdrawal,2600,18243
140199,469,1998-08-08,withdrawal,4900,11192
140200,469,1998-10-07,credit,2000,14614
140201,469,1998-11-06,withdrawal,3700,12299
140202,469,1998-12-06,credit,900,14578
140220,470,1994-03-23,credit,600,600
140224,470,1994-04-06,credit,7915,8515
140225,470,1994-05-06,credit,7915,25152
140226,470,1994-06-06,credit,11872,34402
140227,470,1994-07-06,credit,7915,35017
140228,470,1994-08-06,credit,7915,36046
140229,470,1994-09-06,credit,7915,36194
140230,470,1994-10-06,credit,7915,32731
140231,470,1994-11-06,credit,7915,34667
140232,470,1994-12-06,credit,11872,32952
140233,470,1995-01-06,credit,7915,30982
140234,470,1995-02-06,credit,7915,25500
140235,470,1995-03-06,credit,7915,23707
140236,470,1995-04-06,credit,7915,30419
140237,470,1995-05-06,credit,7915,33146
140238,470,1995-06-06,credit,11872,38539
140239,470,1995-07-06,credit,7915,33179
140240,470,1995-08-06,credit,7915,27710
140241,470,1995-09-06,credit,7915,31836
140242,470,1995-10-06,credit,7915,31261
140243,470,1995-11-06,credit,7915,32889
140244,470,1995-12-06,credit,11872,36074
140245,470,1996-01-06,credit,7915,31904
140246,470,1996-02-06,credit,7915,23716
140247,470,1996-03-06,credit,7915,28621
140248,470,1996-04-06,credit,7915,26939
140249,470,1996-05-06,credit,7915,27751
140250,470,1996-06-06,credit,11872,28217
140251,470,1996-07-06,credit,7915,29135
140252,470,1996-08-06,credit,7915,27343
140253,470,1996-09-06,credit,7915,29658
140254,470,1996-10-06,credit,7915,27868
140255,470,1996-11-06,credit,7915,28679
140256,470,1996-12-06,credit,11872,31847
140257,470,1997-01-06,credit,7915,30056
140258,470,1997-02-06,credit,7915,29366
140259,470,1997-03-06,credit,7915,27485
140260,470,1997-04-06,credit,7915,30920
140261,470,1997-05-06,credit,7915,30449
140262,470,1997-06-06,credit,11872,34925
140263,470,1997-07-06,credit,7915,33167
140264,470,1997-08-06,credit,7915,33211
140265,470,1997-09-06,credit,7915,28851
140266,470,1997-10-06,credit,7915,29577
140267,470,1997-11-06,credit,7915,34704
140268,470,1997-12-06,credit,11872,40906
140269,470,1998-01-06,credit,7915,37974
140270,470,1998-02-06,credit,7915,37422
140271,470,1998-03-06,credit,7915,38276
140272,470,1998-04-06,credit,7915,39639
140273,470,1998-05-06,credit,7915,40504
140274,470,1998-06-06,credit,11872,45728
140275,470,1998-07-06,credit,7915,37805
140276,470,1998-08-06,credit,7915,39152
140277,470,1998-09-06,credit,7915,41714
140278,470,1998-10-06,credit,7915,37284
140279,470,1998-11-06,credit,7915,40543
140280,470,1998-12-06,credit,11872,47968
140288,470,1994-08-10,withdrawal,3568,31248
140289,470,1994-09-10,withdrawal,3568,31996
140290,470,1994-10-10,withdrawal,3568,28533
140291,470,1994-11-10,withdrawal,3568,25569
140292,470,1994-12-10,withdrawal,3568,28754
140293,470,1995-01-10,withdrawal,3568,26784
140294,470,1995-02-10,withdrawal,3568,21302
140295,470,1995-03-10,withdrawal,3568,19509
140296,470,1995-04-10,withdrawal,3568,26221
140297,470,1995-05-10,withdrawal,3568,28948
140298,470,1995-06-10,withdrawal,3568,34341
140299,470,1995-07-10,withdrawal,3568,28981
140300,470,1995-08-10,withdrawal,3568,23512
140301,470,1995-09-10,withdrawal,3568,27638
140302,470,1995-10-10,withdrawal,3568,27063
140303,470,1995-11-10,withdrawal,3568,28691
140304,470,1995-12-10,withdrawal,3568,29076
140305,470,1996-01-10,withdrawal,3568,24006
140306,470,1996-02-10,withdrawal,3568,19518
140307,470,1996-03-10,withdrawal,3568,24423
140308,470,1996-04-10,withdrawal,3568,22741
140309,470,1996-05-10,withdrawal,3568,23553
140310,470,1996-06-10,withdrawal,3568,23119
140311,470,1996-07-10,withdrawal,3568,20437
140312,470,1996-08-10,withdrawal,3568,23645
140313,470,1996-09-10,withdrawal,3568,20960
140314,470,1996-10-10,withdrawal,3568,21770
140315,470,1996-11-10,withdrawal,3568,20981
140316,470,1996-12-10,withdrawal,3568,21649
140317,470,1997-01-10,withdrawal,3568,23858
140318,470,1997-02-10,withdrawal,3568,25168
140319,470,1997-03-10,withdrawal,3568,28687
140320,470,1997-04-10,withdrawal,3568,25022
140321,470,1997-05-10,withdrawal,3568,23151
140322,470,1997-06-10,withdrawal,3568,30727
140323,470,1997-07-10,withdrawal,3568,28969
140324,470,1997-08-10,withdrawal,3568,29013
140325,470,1997-09-10,withdrawal,3568,24653
140326,470,1997-10-10,withdrawal,3568,25379
140327,470,1997-11-10,withdrawal,3568,30506
140328,470,1997-12-10,withdrawal,3568,36708
140329,470,1998-01-10,withdrawal,3568,30876
140330,470,1998-02-10,withdrawal,3568,33224
140331,470,1998-03-10,withdrawal,3568,34078
140332,470,1998-04-10,withdrawal,3568,35441
140333,470,1998-05-10,withdrawal,3568,36306
140334,470,1998-06-10,withdrawal,3568,38630
140335,470,1998-07-10,withdrawal,3568,33607
140336,470,1998-08-10,withdrawal,3568,34954
140337,470,1998-09-10,withdrawal,3568,37516
140338,470,1998-10-10,withdrawal,3568,33086
140339,470,1998-11-10,withdrawal,3568,36345
140340,470,1998-12-10,withdrawal,3568,43770
140348,470,1994-08-09,withdrawal,630,34816
140349,470,1994-09-09,withdrawal,630,35564
140350,470,1994-10-09,withdrawal,630,32101
140351,470,1994-11-09,withdrawal,630,29137
140352,470,1994-12-09,withdrawal,630,32322
140353,470,1995-01-09,withdrawal,630,30352
140354,470,1995-02-09,withdrawal,630,24870
140355,470,1995-03-09,withdrawal,630,23077
140356,470,1995-04-09,withdrawal,630,29789
140357,470,1995-05-09,withdrawal,630,32516
140358,470,1995-06-09,withdrawal,630,37909
140359,470,1995-07-09,withdrawal,630,32549
140360,470,1995-08-09,withdrawal,630,27080
140361,470,1995-09-09,withdrawal,630,31206
140362,470,1995-10-09,withdrawal,630,30631
140363,470,1995-11-09,withdrawal,630,32259
140364,470,1995-12-09,withdrawal,630,35444
140365,470,1996-01-09,withdrawal,630,27574
140366,470,1996-02-09,withdrawal,630,23086
140367,470,1996-03-09,withdrawal,630,27991
140368,470,1996-04-09,withdrawal,630,26309
140369,470,1996-05-09,withdrawal,630,27121
140370,470,1996-06-09,withdrawal,630,27587
140371,470,1996-07-09,withdrawal,630,28505
140372,470,1996-08-09,withdrawal,630,27213
140373,470,1996-09-09,withdrawal,630,24528
140374,470,1996-10-09,withdrawal,630,25338
140375,470,1996-11-09,withdrawal,630,26349
140376,470,1996-12-09,withdrawal,630,25217
140377,470,1997-01-09,withdrawal,630,27426
140378,470,1997-02-09,withdrawal,630,28736
140379,470,1997-03-09,withdrawal,630,32255
140380,470,1997-04-09,withdrawal,630,28590
140381,470,1997-05-09,withdrawal,630,26719
140382,470,1997-06-09,withdrawal,630,34295
140383,470,1997-07-09,withdrawal,630,32537
140384,470,1997-08-09,withdrawal,630,32581
140385,470,1997-09-09,withdrawal,630,28221
140386,470,1997-10-09,withdrawal,630,28947
140387,470,1997-11-09,withdrawal,630,34074
140388,470,1997-12-09,withdrawal,630,40276
140389,470,1998-01-09,withdrawal,630,35444
140390,470,1998-02-09,withdrawal,630,36792
140391,470,1998-03-09,withdrawal,630,37646
140392,470,1998-04-09,withdrawal,630,39009
140393,470,1998-05-09,withdrawal,630,39874
140394,470,1998-06-09,withdrawal,630,42198
140395,470,1998-07-09,withdrawal,630,37175
140396,470,1998-08-09,withdrawal,630,38522
140397,470,1998-09-09,withdrawal,630,41084
140398,470,1998-10-09,withdrawal,630,36654
140399,470,1998-11-09,withdrawal,630,39913
140400,470,1998-12-09,withdrawal,630,47338
140408,470,1994-08-13,withdrawal,1078,30170
140409,470,1994-09-13,withdrawal,1078,27418
140410,470,1994-10-13,withdrawal,1078,27455
140411,470,1994-11-13,withdrawal,1078,24491
140412,470,1994-12-13,withdrawal,1078,27676
140413,470,1995-01-13,withdrawal,1078,25706
140414,470,1995-02-13,withdrawal,1078,20224
140415,470,1995-03-13,withdrawal,1078,18431
140416,470,1995-04-13,withdrawal,1078,25143
140417,470,1995-05-13,withdrawal,1078,27870
140418,470,1995-06-13,withdrawal,1078,33263
140419,470,1995-07-13,withdrawal,1078,27903
140420,470,1995-08-13,withdrawal,1078,22434
140421,470,1995-09-13,withdrawal,1078,26560
140422,470,1995-10-13,withdrawal,1078,25985
140423,470,1995-11-13,withdrawal,1078,27613
140424,470,1995-12-13,withdrawal,1078,23898
140425,470,1996-01-13,withdrawal,1078,24328
140426,470,1996-02-13,withdrawal,1078,20640
140427,470,1996-03-13,withdrawal,1078,22745
140428,470,1996-04-13,withdrawal,1078,19763
140429,470,1996-05-13,withdrawal,1078,19975
140430,470,1996-06-13,withdrawal,1078,22041
140431,470,1996-07-13,withdrawal,1078,19359
140432,470,1996-08-13,withdrawal,1078,22567
140433,470,1996-09-13,withdrawal,1078,19882
140434,470,1996-10-13,withdrawal,1078,20692
140435,470,1996-11-13,withdrawal,1078,19903
140436,470,1996-12-13,withdrawal,1078,20571
140437,470,1997-01-13,withdrawal,1078,22180
140438,470,1997-02-13,withdrawal,1078,24090
140439,470,1997-03-13,withdrawal,1078,27609
140440,470,1997-04-13,withdrawal,1078,23944
140441,470,1997-05-13,withdrawal,1078,22073
140442,470,1997-06-13,withdrawal,1078,29649
140443,470,1997-07-13,withdrawal,1078,27891
140444,470,1997-08-13,withdrawal,1078,27935
140445,470,1997-09-13,withdrawal,1078,23575
140446,470,1997-10-13,withdrawal,1078,24301
140447,470,1997-11-13,withdrawal,1078,29428
140448,470,1997-12-13,withdrawal,1078,35630
140449,470,1998-01-13,withdrawal,1078,29798
140450,470,1998-02-13,withdrawal,1078,32146
140451,470,1998-03-13,withdrawal,1078,33000
140452,470,1998-04-13,withdrawal,1078,34363
140453,470,1998-05-13,withdrawal,1078,35228
140454,470,1998-06-13,withdrawal,1078,37552
140455,470,1998-07-13,withdrawal,1078,28729
140456,470,1998-08-13,withdrawal,1078,33876
140457,470,1998-09-13,withdrawal,1078,36438
140458,470,1998-10-13,withdrawal,1078,32008
140459,470,1998-11-13,withdrawal,1078,35267
140460,470,1998-12-13,withdrawal,1078,42692
140461,470,1994-12-03,withdrawal,1800,21080
140462,470,1995-12-10,withdrawal,2800,32644
140463,470,1996-12-27,withdrawal,700,19171
140464,470,1997-12-14,withdrawal,1200,34430
140465,470,1998-12-30,withdrawal,1500,34492
140472,470,1995-01-15,withdrawal,2800,21806
140473,470,1995-01-16,withdrawal,800,21006
140474,470,1995-01-27,withdrawal,2800,18506
140475,470,1995-01-28,withdrawal,1000,17506
140476,470,1995-01-14,withdrawal,1100,24606
140477,470,1995-01-18,withdrawal,700,21306
140478,470,1996-01-29,withdrawal,1000,15728
140479,470,1996-01-14,withdrawal,2800,19228
140480,470,1996-01-24,withdrawal,2500,16728
140481,470,1996-01-13,withdrawal,2300,22028
140482,470,1996-01-08,withdrawal,900,28204
140483,470,1996-01-06,withdrawal,2800,29104
140484,470,1997-01-30,withdrawal,2800,14480
140485,470,1997-01-12,withdrawal,600,23258
140486,470,1997-01-17,withdrawal,600,21580
140487,470,1997-01-26,withdrawal,1600,17280
140488,470,1997-01-20,withdrawal,2700,18880
140489,470,1997-01-06,withdrawal,2000,28056
140490,470,1998-01-01,withdrawal,1400,31759
140491,470,1998-01-21,withdrawal,1800,26998
140492,470,1998-01-03,withdrawal,1700,30059
140493,470,1998-01-09,withdrawal,1000,34444
140494,470,1998-01-20,withdrawal,1000,28798
140495,470,1998-01-30,withdrawal,2100,24898
140497,470,1994-11-08,withdrawal,4900,29767
140499,470,1994-09-19,withdrawal,4600,24718
140500,470,1994-08-07,withdrawal,600,35446
140501,470,1994-09-12,withdrawal,3500,28496
140502,470,1995-08-05,withdrawal,4600,19795
140503,470,1995-03-05,withdrawal,3400,15792
140504,470,1995-02-16,withdrawal,1400,19124
140505,470,1995-06-17,withdrawal,1200,25163
140506,470,1996-04-01,withdrawal,3800,19024
140507,470,1996-11-10,withdrawal,1800,24549
140508,470,1996-12-15,withdrawal,700,19871
140509,470,1996-06-17,withdrawal,900,21141
140510,470,1996-04-10,withdrawal,4100,18641
140511,470,1996-06-01,withdrawal,3700,16345
140512,470,1996-08-28,withdrawal,900,21667
140513,470,1997-03-31,withdrawal,4700,23005
140514,470,1997-04-30,withdrawal,1500,22549
140515,470,1997-05-30,withdrawal,4900,17173
140516,470,1997-08-21,withdrawal,1900,26035
140517,470,1997-02-27,withdrawal,4600,19490
140518,470,1998-04-17,withdrawal,1900,32463
140519,470,1998-06-07,withdrawal,2900,42828
140520,470,1998-01-07,withdrawal,1900,36074
140521,470,1998-09-29,withdrawal,1100,32138
140522,470,1998-12-28,withdrawal,3900,35992
140523,470,1998-07-12,withdrawal,3800,29807
140524,470,1998-10-02,withdrawal,2900,29369
140533,470,1994-08-31,withdrawal,15,28279
140534,470,1994-09-30,withdrawal,15,24816
140535,470,1994-10-31,withdrawal,15,26752
140536,470,1994-11-30,withdrawal,15,22880
140537,470,1994-12-31,withdrawal,15,23067
140538,470,1995-01-31,withdrawal,15,17585
140539,470,1995-02-28,withdrawal,15,19192
140540,470,1995-03-31,withdrawal,15,22504
140541,470,1995-04-30,withdrawal,15,25231
140542,470,1995-05-31,withdrawal,15,26667
140543,470,1995-06-30,withdrawal,15,25264
140544,470,1995-07-31,withdrawal,15,24395
140545,470,1995-08-31,withdrawal,15,23921
140546,470,1995-09-30,withdrawal,15,23346
140547,470,1995-10-31,withdrawal,15,24974
140548,470,1995-11-30,withdrawal,15,24202
140549,470,1995-12-31,withdrawal,15,23989
140550,470,1996-01-31,withdrawal,15,15801
140551,470,1996-02-29,withdrawal,15,20706
140552,470,1996-03-31,withdrawal,15,22824
140553,470,1996-04-30,withdrawal,15,19836
140554,470,1996-05-31,withdrawal,15,20045
140555,470,1996-06-30,withdrawal,15,21220
140556,470,1996-07-31,withdrawal,15,19428
140557,470,1996-08-31,withdrawal,15,21743
140558,470,1996-09-30,withdrawal,15,19953
140559,470,1996-10-31,withdrawal,15,20764
140560,470,1996-11-30,withdrawal,15,19975
140561,470,1996-12-31,withdrawal,15,19241
140562,470,1997-01-31,withdrawal,15,14551
140563,470,1997-02-28,withdrawal,15,19570
140564,470,1997-03-31,withdrawal,15,27705
140565,470,1997-04-30,withdrawal,15,22534
140566,470,1997-05-31,withdrawal,15,17253
140567,470,1997-06-30,withdrawal,15,29752
140568,470,1997-07-31,withdrawal,15,27996
140569,470,1997-08-31,withdrawal,15,26136
140570,470,1997-09-30,withdrawal,15,23662
140571,470,1997-10-31,withdrawal,15,24389
140572,470,1997-11-30,withdrawal,15,29534
140573,470,1997-12-31,withdrawal,15,34559
140574,470,1998-01-31,withdrawal,15,29507
140575,470,1998-02-28,withdrawal,15,32261
140576,470,1998-03-31,withdrawal,15,33124
140577,470,1998-04-30,withdrawal,15,32589
140578,470,1998-05-31,withdrawal,15,33856
140579,470,1998-06-30,withdrawal,15,29890
140580,470,1998-07-31,withdrawal,15,31237
140581,470,1998-08-31,withdrawal,15,33799
140582,470,1998-09-30,withdrawal,15,32269
140583,470,1998-10-31,withdrawal,15,32628
140584,470,1998-11-30,withdrawal,15,36096
140585,470,1994-04-22,credit,8700,17215
140586,470,1994-05-22,withdrawal,2700,22452
140587,470,1994-06-21,withdrawal,7400,27002
140588,470,1994-07-21,withdrawal,7000,28017
140589,470,1994-08-20,withdrawal,2000,28170
140590,470,1994-09-19,credit,1900,29318
